Id,SalePrice
1461,124209.77905550376
1462,166284.5735706272
1463,210690.2272824797
1464,222762.07117913794
1465,185760.72970850207
1466,177897.69209649658
1467,172331.80149625702
1468,171661.17234696177
1469,196213.904891907
1470,124181.307560909
1471,197971.92671594955
1472,94260.31908473541
1473,98588.2091737863
1474,147952.3262952736
1475,104419.30188885707
1476,362827.0683664025
1477,240335.6802025721
1478,284259.99612895015
1479,293667.75922964676
1480,454851.6336257087
1481,350635.9651751035
1482,214594.39470484265
1483,196274.56335927278
1484,165607.21549611219
1485,205152.64258638633
1486,213698.67761945617
1487,336683.92799926107
1488,241785.98399457126
1489,198598.95246389738
1490,263317.95085318916
1491,205652.38375911003
1492,99707.91629969065
1493,182333.687993313
1494,297695.5334843135
1495,297814.10161408474
1496,243597.78336423612
1497,189032.81154997263
1498,166240.80078963298
1499,156875.5036739878
1500,160988.0724685351
1501,186584.7940140227
1502,155095.03935202915
1503,295309.6731100506
1504,248302.9790896018
1505,238999.96768937985
1506,206271.13341496163
1507,276796.0735634227
1508,219402.04256386607
1509,169528.43583988724
1510,150542.113250615
1511,159404.20804900394
1512,183869.1372097752
1513,158285.68593970969
1514,149120.77750393125
1515,217952.37789195072
1516,156172.06300483816
1517,168091.93530529746
1518,149231.51012650275
1519,215873.9699454839
1520,133100.6851868959
1521,145854.075187841
1522,183432.57562742982
1523,116448.22812776869
1524,130930.38615285554
1525,119232.00166452772
1526,119003.61901255083
1527,116211.43827463071
1528,131287.8696562824
1529,148983.58299745858
1530,168964.00207171417
1531,128688.41743001105
1532,90411.6736858486
1533,155424.01868108372
1534,126126.62110617469
1535,166430.20325619006
1536,120334.42835080173
1537,82541.83705344869
1538,142138.47718289238
1539,195567.25275357068
1540,117051.81601280649
1541,153682.77450702316
1542,145214.24853215
1543,178659.41588073282
1544,83293.43759948584
1545,107694.59048125488
1546,134746.4086790217
1547,125254.58588779488
1548,128127.15096832554
1549,116759.02892804987
1550,139911.8238958828
1551,117590.19999443823
1552,151988.3902495276
1553,143545.69896824408
1554,114424.61313696428
1555,185331.95765881622
1556,92775.16208582566
1557,107153.71825046632
1558,101589.05133068985
1559,91991.50309337082
1560,141488.6985211281
1561,132292.5482780119
1562,130098.48846582191
1563,126979.4187755157
1564,178836.03778790854
1565,161493.39686830636
1566,227440.10544448026
1567,88528.77718645119
1568,258499.7642479711
1569,164640.1188259792
1570,144182.95978849128
1571,131790.1657437426
1572,153475.10123818184
1573,238778.67327837757
1574,135288.2934652907
1575,229158.04920104667
1576,270960.7881713995
1577,179254.10829258812
1578,149375.15184635148
1579,152466.7394969869
1580,201815.3510062594
1581,161972.79020242073
1582,119900.32266752681
1583,307790.3396076361
1584,237887.03227130626
1585,150757.0510332168
1586,65404.19845798549
1587,113472.949055493
1588,159558.20149144816
1589,117269.05044929072
1590,133153.35729249482
1591,94497.24313646855
1592,123269.65208650762
1593,117443.51104514605
1594,111560.41320070716
1595,114226.3273655512
1596,210565.64971169186
1597,211150.32759659985
1598,224166.68774976255
1599,162099.50307889064
1600,156557.0642243615
1601,73129.23466219145
1602,124391.91737099002
1603,105980.06336351954
1604,255547.5565879443
1605,249199.71093330387
1606,161598.91219280093
1607,195558.74090314007
1608,216809.10601118486
1609,181454.1566920712
1610,163001.63423404837
1611,147228.31604498497
1612,194264.74727078865
1613,184990.29289934816
1614,134019.41527766388
1615,94132.05003314793
1616,85218.21801128674
1617,101971.5367996006
1618,122377.69898030831
1619,135393.68440466904
1620,183391.12860211584
1621,145633.84187544676
1622,147295.7433747478
1623,249658.51048027928
1624,255484.53377011194
1625,122959.20309221713
1626,175938.7833996284
1627,216000.8114511144
1628,301131.033479276
1629,185717.70136508404
1630,367665.11351975444
1631,212789.93183588266
1632,250686.959810511
1633,175422.59392099097
1634,202745.45677394918
1635,183716.30986418104
1636,155779.29706052452
1637,216576.14941078128
1638,199902.03128499092
1639,199687.61803854074
1640,275461.8706804067
1641,201749.3755935842
1642,256500.3927269504
1643,222152.84116273612
1644,251483.33157451224
1645,203028.52455243663
1646,152717.78450985614
1647,155808.3210453186
1648,133894.95124626427
1649,141568.06818968654
1650,117996.18800977463
1651,121597.57587912118
1652,97076.46109053686
1653,97646.67411712593
1654,151449.85792037894
1655,133365.32812735808
1656,142795.82218364772
1657,149354.29895929684
1658,154793.39738305318
1659,109022.87934529042
1660,165677.87001911894
1661,433830.38261564245
1662,391841.2328945251
1663,357377.6272264164
1664,442200.78411027277
1665,287723.2951802336
1666,340892.99087842746
1667,396954.5503492569
1668,318321.5707290062
1669,285705.1730629579
1670,332187.16864185315
1671,283567.4583055424
1672,409054.8262387662
1673,297834.29255564965
1674,236897.35050837384
1675,220390.99247704365
1676,211124.87056454047
1677,235812.03753489902
1678,421039.3334505283
1679,392648.04901320994
1680,326965.6238952469
1681,237042.996452541
1682,319378.84524963354
1683,192016.7043399186
1684,185660.62997384177
1685,193037.16302986504
1686,181804.00685185994
1687,183063.37342629215
1688,211600.77257727028
1689,212111.40230005753
